"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells","dialogue_cleaned"
4521,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Albus Dumbledore","Male","Gryffindor","Human","Are you all right, Harry?","Are you all right, Harry?","right harri"
4370,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ginny Weasley","Female","Gryffindor","Human","What now, Harry?","What now, Harry?","now harri"
3688,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","I've been there before...","I've been there before...","ive"
3731,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","Well, yes, if he's telling the truth!","Well, yes, if he's telling the truth!","well yes  hes telling  truth"
4423,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Silence! How dare you utter that name from your half--blood mouth!","Silence! How dare you utter that name from your half--blood mouth!","silence  dare  utter  name   halfblood mouth"
3732,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","Very well, all for clearing the accused of charges?","Very well, all for clearing the accused of charges?","well   clearing  accused  charg"
4410,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","That prophesy. Now hand it over or we'll have to use wands on you.","That prophesy. Now hand it over or we'll have to use wands on you.","prophesy now hand    well   use wands"
4517,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Look out!","Look out!","look"
4484,"Harry Potter and the Order of the Phoenix",23,153,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","Potter!","Potter!","potter"
3670,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Well, come on, Harry. Time to go.","Well, come on, Harry. Time to go.","well come  harry time  go"
4469,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Neville? Neville Longbottom?","Neville? Neville Longbottom?","neville neville longbottom"
4414,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","Really, Potter. You expect to defeat all of us with your little school friends? Now hand it over, and they won't have to die here.","Really, Potter. You expect to defeat all of us with your little school friends? Now hand it over, and they won't have to die here.","really potter  expect  defeat   us   little school friends now hand     wont   die"
4371,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","All right, come on.","All right, come on.","right come"
4497,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Well, well, have you come to avenge your dear Godfather?","Well, well, have you come to avenge your dear Godfather?","well well   come  avenge  dear godfath"
3714,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","Very well. Weasley, fetch the witness.","Very well. Weasley, fetch the witness.","well weasley fetch  wit"
6139,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","The Ministry must be hiring young these days.","The Ministry must be hiring young these days.","ministry must  hiring young  dai"
6156,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","Finite Incantatem, okay.  And if that doesn't work...?"," Incantatem, okay.  And if that doesn't work...?","finite incantatem okay     doesnt work"
3724,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","Not very convincing.","Not very convincing.","convinc"
6185,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","It's here...","It's here...",""
4437,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","Harry, they went the wrong way!","Harry, they went the wrong way!","harry  went  wrong wai"
3698,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","The charges against the accused shall now be read into the record: That the accused did with deliberation and fore-knowledge of the illegality of his actions, produce a patronus charm in full sight of a Muggle.","The charges against the accused shall now be read into the record: That the accused did with deliberation and fore-knowledge of the illegality of his actions, produce a patronus charm in full sight of a Muggle.","charges   accused shall now  read   record   accused   deliberation  foreknowledge   illegality   actions produce  patronus charm  full sight   muggl"
4400,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","Don't touch it, Harry!","Don't touch it, Harry!","dont touch  harri"
3722,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Arabella Figg","Female","","Human","I-I felt them. It was horrible...like I would never be happy again.","I-I felt them. It was horrible...like I would never be happy again.","ii felt    horriblelike   never  happy"
4391,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Alohomora!","!","alohomora"
4431,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","So he used me to do his dirty work, did he?","So he used me to do his dirty work, did he?","used     dirty work"
4429,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","So that's what took you so long. We wondered.","So that's what took you so long. We wondered.","thats  took   long  wond"
3673,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Well, come on Harry, in we go.","Well, come on Harry, in we go.","well come  harry   go"
6197,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","You're lying.  And one mustn't tell lies, Dolores... Stupefy!","You're lying.  And one mustn't tell lies, Dolores... !","youre lying   one mustnt tell lies dolores stupefi"
4402,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","Yeah, Harry, don't.","Yeah, Harry, don't.","yeah harry dont"
6164,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Pius Thicknesse","Male","","Human","Sh...careful.","Sh...careful.","shcare"
6158,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Ron's been coming here since he was two years old.  It's us you should be worrying about.","Ron's been coming here since he was two years old.  It's us you should be worrying about.","rons  coming  since   two years old   us    worrying"
4473,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","Don't give it to them!","Don't give it to them!","dont give"
4499,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Crucio!","!","crucio"
4421,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Not really. How come Voldemort wants it?","Not really. How come Voldemort wants it?","really  come voldemort wants"
3719,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Susan Bones","Female","Hufflepuff","Human","What did the Dementors look like?","What did the Dementors look like?","dementors look lik"
4415,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","I haven't escaped from Azkaban for this!","I haven't escaped from Azkaban for this!","havent escaped  azkaban"
4455,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","I'll do it. You're better at fighting.","I'll do it. You're better at fighting.","ill   youre better  fight"
4428,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","What?","What?",""
4438,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ghosts","","","","They might have gone on to the hall.","They might have gone on to the hall.","might  gone    hal"
6135,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","Muggles.  In their rightful place.","Muggles.  In their rightful place.","muggles    rightful plac"
6198,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Expecto PATRONUM!","Expecto PATRONUM!","expecto patronum"
4449,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","Stupify!","Stupify!","stupifi"
3707,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","But I did it because of the Dementors!","But I did it because of the Dementors!","dementor"
6168,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Guard","","","","It probably just snuck up here from Experimental Charms.  I think none of us will soon forget last month's Poisonous Duck...","It probably just snuck up here from Experimental Charms.  I think none of us will soon forget last month's Poisonous Duck...","probably just snuck    experimental charms   think none  us will soon forget last months poisonous duck"
6118,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","Well, unless one of you fancies wearing a skirt...","Well, unless one of you fancies wearing a skirt...","well unless one   fancies wearing  skirt"
4389,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","Harry, I think we should leave.","Harry, I think we should leave.","harry  think   leav"
6194,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Dolores Umbridge","Female","Slytherin","Human","No, no, I don't think so, Mrs. Cattermole.  Wands only choose witches.  And you are not a witch.","No, no, I don't think so, Mrs. Cattermole.  Wands only choose witches.  And you are not a witch.","dont think  mrs cattermole  wands  choose witches       witch"
4507,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Voldemort","Male","Slytherin","Human","So, you smashed my prophesy...","So, you smashed my prophesy...","smashed  prophesi"
4411,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Go ahead.","Go ahead.","go ahead"
6162,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Percy Weasley","Male","Gryffindor","Human","Oh, yes... of course.","Oh, yes... of course.","oh yes  cours"
4493,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","You can't stop me, Potter!","You can't stop me, Potter!","cant stop  pott"
6157,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","I don't like him being on his own down there.","I don't like him being on his own down there.","dont like"
6142,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","I didn't.","I didn't.","didnt"
6144,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Corban Yaxley","Male","Slytherin","Human","It's still raining in my office. Two days now.","It's still raining in my office. Two days now.","still raining   office two days now"
6161,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Dolores Umbridge","Female","Slytherin","Human","Ah, Mafalda!  Travers sent you, did he?  Good.  We'll go straight down.","Ah, Mafalda!  Travers sent you, did he?  Good.  We'll go straight down.","ah mafalda  travers sent     good  well go straight"
4505,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Forgive me, Master! I tried, I--","Forgive me, Master! I tried, I--","forgive  master  tried"
6154,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Woman","","","","Level Two.  Department of Magical Law Enforcement, including Wizengamot Administration Services, Auror Headquarters and Improper Use of Magic Department.","Level Two.  Department of Magical Law Enforcement, including Wizengamot Administration Services, Auror Headquarters and Improper Use of Magic Department.","level two  department  magical law enforcement including wizengamot administration services auror headquarters  improper use  magic depart"
6187,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Dolores Umbridge","Female","Slytherin","Human","Mary Elizabeth Cattermole?","Mary Elizabeth Cattermole?","mary elizabeth cattermol"
4395,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","He's in here somewhere.","He's in here somewhere.","hes   somewher"
3711,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Susan Bones","Female","Hufflepuff","Human","Dementors in Little Whinging?","Dementors in Little Whinging?","dementors  little whing"
6201,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","'Tis, isn't it?  This'll be one to tell the kids.","'Tis, isn't it?  This'll be one to tell the kids.","tis isnt   thisll  one  tell  kid"
4534,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Albus Dumbledore","Male","Gryffindor","Human","Portus.",".","portu"
4525,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","Seize him!","Seize him!","seize"
3712,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","Oh, come now, Susan. He's clearly lying.","Oh, come now, Susan. He's clearly lying.","oh come now susan hes clearly li"
3694,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","Very well, we are ready to begin.","Very well, we are ready to begin.","well   ready  begin"
3716,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Arabella Figg","Female","","Human","Arabella Doreen Figg, resident of Little Whinging.","Arabella Doreen Figg, resident of Little Whinging.","arabella doreen figg resident  little whing"
3727,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Albus Dumbledore","Male","Gryffindor","Human","Only if the Dementors are still taking their orders from only the Ministry these days. I believe you know my views on this, Cornelius.","Only if the Dementors are still taking their orders from only the Ministry these days. I believe you know my views on this, Cornelius.","dementors  still taking  orders    ministry  days  believe  know  views   corneliu"
4448,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Pretificus Totalus!","Pretificus Totalus!","pretificus totalu"
4523,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","I know...I saw him too...","I know...I saw him too...","knowi saw"
4464,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","Your race is run, Potter. Hand it over.","Your race is run, Potter. Hand it over.","race  run potter hand"
4445,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ghosts","","","","Impedimenta!","!","impedimenta"
4384,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","There's no one here, Harry. This isn't the right room.","There's no one here, Harry. This isn't the right room.","theres  one  harry  isnt  right room"
4392,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Whatever's in there, the Ministry sure doesn't want anyone getting to it.","Whatever's in there, the Ministry sure doesn't want anyone getting to it.","whatevers    ministry sure doesnt want anyone getting"
4419,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","So, what kind of prophesy are we talking about here?","So, what kind of prophesy are we talking about here?","kind  prophesy   talking"
4490,"Harry Potter and the Order of the Phoenix",23,153,"Ministry of Magic","Other Magical Locations","Remus Lupin","Male","Gryffindor","Werewolf","Harry! HARRY!...he's gone...there's nothing you can do...","Harry! HARRY!...he's gone...there's nothing you can do...","harry harryhes gonetheres nothing  can"
6136,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Guard","","","","Move it, will you -- oh, Runcorn! Forgive me...","Move it, will you -- oh, Runcorn! Forgive me...","move  will   oh runcorn forgive"
4422,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","You dare to speak the Dark Lord's name?","You dare to speak the Dark Lord's name?","dare  speak  dark lords nam"
4479,"Harry Potter and the Order of the Phoenix",23,153,"Ministry of Magic","Other Magical Locations","Sirius Black","Male","Gryffindor","Human","That will take you back out of the Department of Mysteries.","That will take you back out of the Department of Mysteries.","will take  back    department  mysteri"
3713,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","We haven't got time to-","We haven't got time to-","havent got time"
4518,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Professor!","Professor!","professor"
4510,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Albus Dumbledore","Male","Gryffindor","Human","You should not have come here tonight, Tom.","You should not have come here tonight, Tom.","come  tonight tom"
4477,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ghosts","","","","Give me the prophesy!","Give me the prophesy!","give   prophesi"
4515,"Harry Potter and the Order of the Phoenix",25,155,"Ministry of Magic","Other Magical Locations","Voldemort","Male","Slytherin","Human","There is nothing worse than death!","There is nothing worse than death!","nothing worse  death"
6140,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","They're not Ministry.  They're Snatchers.  They hunt Muggle-borns and blood-traitors for a price.","They're not Ministry.  They're Snatchers.  They hunt Muggle-borns and blood-traitors for a price.","theyre  ministry  theyre snatchers   hunt muggleborns  bloodtraitors   pric"
3676,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Harry Potter, disciplinary hearing.","Harry Potter, disciplinary hearing.","harry potter disciplinary hear"
3679,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Ah, Perkins, good morn-","Ah, Perkins, good morn-","ah perkins good morn"
4498,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Crucio!","!","crucio"
4393,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","This is it! Come on!","This is it! Come on!","come"
3721,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Susan Bones","Female","Hufflepuff","Human","Anything else?","Anything else?","anything els"
4427,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","You mean Dumbledore never told you the reason you bear that scar was hidden here?","You mean Dumbledore never told you the reason you bear that scar was hidden here?","mean dumbledore never told   reason  bear  scar  hidden"
6170,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","M-morning.","M-morning.","mmorn"
6183,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Man","","","","I'm half-blood, I tell you!  My father was a wizard!  Look him up! William Alderton!  He worked here for thirty years...","I'm half-blood, I tell you!  My father was a wizard!  Look him up! William Alderton!  He worked here for thirty years...","im halfblood  tell    father   wizard  look   william alderton   worked   thirty year"
6176,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Woman","","","","Let me guess.  It's raining in Yaxley's office again?","Let me guess.  It's raining in Yaxley's office again?","let  guess   raining  yaxleys office"
4500,"Harry Potter and the Order of the Phoenix",24,154,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Never used an Unforgivable Curse before, have you, Potter? You have to mean it, you have to want to cause the pain in your very soul...","Never used an Unforgivable Curse before, have you, Potter? You have to mean it, you have to want to cause the pain in your very soul...","never used  unforgivable curse    potter    mean     want  cause  pain    soul"
6172,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","Harry!  Blimey, I forgot what you looked like.  Where's Hermione?","Harry!  Blimey, I forgot what you looked like.  Where's Hermione?","harry  blimey  forgot   looked like  wheres hermion"
4404,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","I warned you before that one day you would come to a sticky end, Potter.","I warned you before that one day you would come to a sticky end, Potter.","warned    one day   come   sticky end pott"
4424,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Hey, did you know Voldemort's a half-blood too?","Hey, did you know Voldemort's a half-blood too?","hey   know voldemorts  halfblood"
3702,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Yes, but-","Yes, but-","yes"
4471,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","You put them in St. Mungos!","You put them in St. Mungos!","put   st mungo"
4476,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","Yeah...","Yeah...","yeah"
4466,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","You are not in a position to negotiate.","You are not in a position to negotiate.","position  negoti"
3717,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","So...what is your story?","So...what is your story?","sowhat   stori"
4388,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","What do you mean, people?","What do you mean, people?","mean peopl"
4460,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","Hiyya, Harry.","Hiyya, Harry.","hiyya harri"
4387,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Luna Lovegood","Female","Ravenclaw","Human","There are people in there!","There are people in there!","people"
5721,"Harry Potter and the Deathly Hallows Part 1",1,184,"Ministry of Magic","Other Magical Locations","Rufus Scrimgeour","Male","","Human","These are dark times, there is no denying.  Our world has perhaps faced no greater threat than it does today.  But I say this to our citizenry:  we, ever your servants, continue to defend your liberty and repel the forces that would seek to take it from you. Your Ministry remains strong...","These are dark times, there is no denying.  Our world has perhaps faced no greater threat than it does today.  But I say this to our citizenry:  we, ever your servants, continue to defend your liberty and repel the forces that would seek to take it from you. Your Ministry remains strong...","dark times    denying   world  perhaps faced  greater threat    today    say    citizenry   ever  servants continue  defend  liberty  repel  forces   seek  take     ministry remains strong"
4439,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Bellatrix Lestrange","Female","Slytherin","Human","Check under the desks.","Check under the desks.","check   desk"
4378,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ginny Weasley","Female","Gryffindor","Human","Now where?","Now where?","now"
4412,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","Very brave of you, Potter. Or are you foolish?","Very brave of you, Potter. Or are you foolish?","brave   potter    foolish"
4461,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Luna Lovegood","Female","Ravenclaw","Human","They hit her with something too.","They hit her with something too.","hit   something"
4467,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","Don't do it, Harry! Don't!","Don't do it, Harry! Don't!","dont   harry dont"
4425,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Lucius Malfoy","Male","Slytherin","Human","Control yourself, Bellatrix!","Control yourself, Bellatrix!","control  bellatrix"
4397,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Ron Weasley","Male","Gryffindor","Human","Harry, have you seen this?","Harry, have you seen this?","harry   seen"
4447,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","Silenco! Stupify!","Silenco! Stupify!","silenco stupifi"
3681,"Harry Potter and the Order of the Phoenix",5,135,"Ministry of Magic","Other Magical Locations","Arthur Weasley","Male","Gryffindor","Human","Blast! Dumbledore thought they might try that.","Blast! Dumbledore thought they might try that.","blast dumbledore thought  might try"
3706,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","It doesn't matter how impressive it was!","It doesn't matter how impressive it was!","doesnt matter  impressive"
6186,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Mary Cattermole","Female","","Human","Reg...","Reg...","reg"
3691,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Cornelius Fudge","Male","","Human","You're late.","You're late.","youre l"
6155,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Hermione Granger","Female","Gryffindor","Human","This is you.","This is you.",""
6193,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Mary Cattermole","Female","","Human","But I didn't take it.  I got it in Diagon Alley, at Ollivander's, when I was eleven.  It chose me.","But I didn't take it.  I got it in Diagon Alley, at Ollivander's, when I was eleven.  It chose me.","didnt take    got   diagon alley  ollivanders    eleven   chose"
4450,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Hermione!","Hermione!","hermion"
4452,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Neville Longbottom","Male","Gryffindor","Human","What's they do to her?","What's they do to her?","whats"
6122,"Harry Potter and the Deathly Hallows Part 1",11,194,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","This is completely mental.","This is completely mental.","completely ment"
3729,"Harry Potter and the Order of the Phoenix",6,136,"Ministry of Magic","Other Magical Locations","Dolores Umbridge","Female","Slytherin","Human","Excuse me, Dumbledore, but did you just accused the Ministry of Magic of ordering an attack on this boy?","Excuse me, Dumbledore, but did you just accused the Ministry of Magic of ordering an attack on this boy?","excuse  dumbledore    just accused  ministry  magic  ordering  attack   boi"
4444,"Harry Potter and the Order of the Phoenix",22,152,"Ministry of Magic","Other Magical Locations","Harry Potter","Male","Gryffindor","Human","Ron!","Ron!","ron"
